procurement_id,procurement_date,day_of_week,is_sunday_procurement,school_id,vendor_name,vendor_group,food_category,raw_grain_type,quantity_kg,total_cost_inr,cost_per_kg,payment_status
MDM008924,2026-03-05,Thursday,0,SCH0415,Singh Agro,Singh Group,Rice,RICE,27.4,1096.0,40.0,PAID
MDM001071,2026-03-05,Thursday,0,SCH0415,Goyal Rice Mill,Goyal Group,Wheat,Gehun,,600.0,,PAID
MDM010880,2026-03-05,Thursday,0,SCH0481,Singh Brothers,Singh Group,Wheat,Wheat,28.0,840.0,30.0,PAID
MDM011815,2026-03-05,Thursday,0,SCH0508,Kumar General Store,Kumar Group,Pulses / Dal,Lentils,,3141.0,,PAID
MDM008586,2026-03-05,Thursday,0,SCH0538,Singh Agro,Singh Group,Mustard Oil,Oil,17.7,2124.0,120.0,PAID
MDM000858,2026-03-05,Thursday,0,SCH0548,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Cooking Oil,31.7,3804.0,120.0,PAID
MDM006225,2026-03-05,Thursday,0,SCH0551,Goyal Rice Mill,Goyal Group,Pulses / Dal,Dal,27.2,2448.0,90.0,PAID
MDM003198,2026-03-06,Friday,0,SCH0064,Sharma & Sons,Sharma Group,Rice,Rice,37.1,1484.0,40.0,PENDING
MDM005342,2026-03-06,Friday,0,SCH0067,Kumar & Co.,Kumar Group,Wheat,Wheat,11.7,351.0,30.0,PENDING
MDM004423,2026-03-06,Friday,0,SCH0106,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Oil,17.3,2076.0,120.0,PENDING
MDM005132,2026-03-06,Friday,0,SCH0177,Sharma & Sons,Sharma Group,Rice,Rice,51.4,2056.0,40.0,PAID
MDM011642,2026-03-06,Friday,0,SCH0255,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Pulses,54.4,,,PENDING
MDM011157,2026-03-06,Friday,0,SCH0266,Kumar & Co.,Kumar Group,Wheat,gehun,29.5,885.0,30.0,PENDING
MDM005041,2026-03-06,Friday,0,SCH0351,Sharma Traders,Sharma Group,Mustard Oil,Sarson Tel,56.7,6804.0,120.0,PAID
MDM005957,2026-03-06,Friday,0,SCH0400,Kumar General Store,Kumar Group,Mustard Oil,Sarson Tel,30.1,3612.0,120.0,PAID
MDM011741,2026-03-06,Friday,0,SCH0404,Goyal Rice Mill,Goyal Group,Rice,RICE,56.7,2268.0,40.0,PAID
MDM010720,2026-03-06,Friday,0,SCH0419,Sharma Traders,Sharma Group,Pulses / Dal,Daal,20.5,1845.0,90.0,
MDM002438,2026-03-06,Friday,0,SCH0425,Goyal Rice Mill,Goyal Group,Pulses / Dal,Daal,,3807.0,,PAID
MDM007703,2026-03-06,Friday,0,SCH0435,Sharma Traders,Sharma Group,Rice,Chawal,36.4,1456.0,40.0,PAID
MDM009545,2026-03-06,Friday,0,SCH0493,Kumar & Co.,Kumar Group,Rice,Rice,31.7,1268.0,40.0,PENDING
MDM005384,2026-03-06,Friday,0,SCH0574,Kumar Supplies,Kumar Supplies Group,Rice,RICE,,976.0,,PAID
MDM006340,2026-03-07,Saturday,0,SCH0006,Kumar General Store,Kumar Group,Wheat,Wheat,37.5,1125.0,30.0,PENDING
MDM011376,2026-03-07,Saturday,0,SCH0008,Kumar General Store,Kumar Group,Mustard Oil,Sarson Tel,22.4,2688.0,120.0,
MDM000050,2026-03-07,Saturday,0,SCH0013,Kumar General Store,Kumar Group,Rice,RICE,38.2,1528.0,40.0,
MDM010884,2026-03-07,Saturday,0,SCH0019,Sharma Traders,Sharma Group,Rice,RICE,46.1,1844.0,40.0,PAID
MDM010672,2026-03-07,Saturday,0,SCH0075,Singh Brothers,Singh Group,Pulses / Dal,Daal,35.6,3204.0,90.0,
MDM001202,2026-03-07,Saturday,0,SCH0141,Goyal Rice Mill,Goyal Group,Wheat,Wheat,54.1,1623.0,30.0,DUE
MDM000748,2026-03-07,Saturday,0,SCH0193,Sharma & Sons,Sharma Group,Pulses / Dal,Lentils,20.2,1818.0,90.0,PAID
MDM002618,2026-03-07,Saturday,0,SCH0200,Goyal Rice Mill,Goyal Group,Rice,Chawal,,,,PENDING
MDM003041,2026-03-07,Saturday,0,SCH0219,Singh Agro,Singh Group,Wheat,WHEAT,40.8,1224.0,30.0,PAID
MDM001126,2026-03-07,Saturday,0,SCH0247,Kumar & Co.,Kumar Group,Rice,Rice,31.0,1240.0,40.0,PAID
MDM001344,2026-03-07,Saturday,0,SCH0277,Singh Brothers,Singh Group,Mustard Oil,Cooking Oil,40.3,4836.0,120.0,PENDING
MDM002674,2026-03-07,Saturday,0,SCH0285,Singh Agro,Singh Group,Mustard Oil,Cooking Oil,,,,PENDING
MDM004517,2026-03-07,Saturday,0,SCH0299,Sharma Traders,Sharma Group,Pulses / Dal,Pulses,36.3,3267.0,90.0,PAID
MDM003738,2026-03-07,Saturday,0,SCH0350,Goyal Enterprises,Goyal Group,Wheat,Wheat,41.7,1251.0,30.0,PAID
MDM006719,2026-03-07,Saturday,0,SCH0368,Sharma Traders,Sharma Group,Pulses / Dal,Daal,59.5,5355.0,90.0,PAID
MDM011499,2026-03-07,Saturday,0,SCH0392,Sharma Traders,Sharma Group,Pulses / Dal,Dal,22.4,2016.0,90.0,PAID
MDM002696,2026-03-07,Saturday,0,SCH0397,Sharma Traders,Sharma Group,Wheat,gehun,12.4,,,PAID
MDM010315,2026-03-07,Saturday,0,SCH0420,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Daal,27.2,2448.0,90.0,PAID
MDM010096,2026-03-07,Saturday,0,SCH0452,Goyal Rice Mill,Goyal Group,Rice,RICE,16.3,652.0,40.0,
MDM001138,2026-03-07,Saturday,0,SCH0483,Sharma & Sons,Sharma Group,Wheat,WHEAT,,1338.0,,PAID
MDM009454,2026-03-07,Saturday,0,SCH0577,S. Agro Works,Singh Group,Wheat,gehun,10.5,315.0,30.0,PENDING
MDM009598,2026-03-08,Sunday,1,SCH0026,Goyal Rice Mill,Goyal Group,Mustard Oil,Mustard Oil,,3336.0,,PAID
MDM001698,2026-03-08,Sunday,1,SCH0068,Goyal Rice Mill,Goyal Group,Mustard Oil,Sarson Tel,,5040.0,,PENDING
MDM004432,2026-03-08,Sunday,1,SCH0100,Goyal Rice Mill,Goyal Group,Pulses / Dal,Lentils,35.4,3186.0,90.0,PAID
MDM005784,2026-03-08,Sunday,1,SCH0108,Sharma Traders,Sharma Group,Wheat,gehun,58.9,1767.0,30.0,
MDM001920,2026-03-08,Sunday,1,SCH0147,Singh Agro,Singh Group,Rice,RICE,,1396.0,,PENDING
MDM002972,2026-03-08,Sunday,1,SCH0154,Singh Brothers,Singh Group,Rice,RICE,53.6,2144.0,40.0,PAID
MDM011595,2026-03-08,Sunday,1,SCH0171,Goyal Rice Mill,Goyal Group,Wheat,Atta,42.0,,,PAID
MDM006514,2026-03-08,Sunday,1,SCH0199,Goyal Rice Mill,Goyal Group,Rice,RICE,29.8,1192.0,40.0,PAID
MDM009688,2026-03-08,Sunday,1,SCH0257,Kumar & Co.,Kumar Group,Mustard Oil,Cooking Oil,11.1,1332.0,120.0,PENDING
MDM009180,2026-03-08,Sunday,1,SCH0402,Sharma Traders,Sharma Group,Mustard Oil,Cooking Oil,53.4,6408.0,120.0,PAID
MDM002634,2026-03-08,Sunday,1,SCH0528,Sharma Traders,Sharma Group,Mustard Oil,Sarson Tel,38.5,4620.0,120.0,PENDING
MDM003370,2026-03-08,Sunday,1,SCH0537,Singh Agro,Singh Group,Rice,RICE,,2340.0,,
MDM002321,2026-03-08,Sunday,1,SCH0558,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Pulses,39.5,3555.0,90.0,PENDING
MDM007900,2026-03-08,Sunday,1,SCH0558,Kumar & Co.,Kumar Group,Pulses / Dal,dal,35.5,3195.0,90.0,PAID
MDM002037,2026-03-08,Sunday,1,SCH0568,Goyal Rice Mill,Goyal Group,Rice,Rice,,2260.0,,PENDING
MDM004569,2026-03-09,Monday,0,SCH0012,S. Agro Works,Singh Group,Wheat,Atta,11.9,357.0,30.0,DUE
MDM005172,2026-03-09,Monday,0,SCH0013,Sharma Traders,Sharma Group,Wheat,WHEAT,18.7,561.0,30.0,PAID
MDM011636,2026-03-09,Monday,0,SCH0066,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Oil,58.2,6984.0,120.0,DUE
MDM009597,2026-03-09,Monday,0,SCH0070,Kumar & Co.,Kumar Group,Rice,RICE,11.0,440.0,40.0,PAID
MDM002936,2026-03-09,Monday,0,SCH0074,Singh Agro,Singh Group,Rice,Rice,,2392.0,,
MDM005063,2026-03-09,Monday,0,SCH0076,Kumar General Store,Kumar Group,Wheat,Atta,16.8,504.0,30.0,PENDING
MDM008614,2026-03-09,Monday,0,SCH0098,S. Agro Works,Singh Group,Mustard Oil,Sarson Tel,39.2,4704.0,120.0,PENDING
MDM007167,2026-03-09,Monday,0,SCH0150,Sharma Traders,Sharma Group,Pulses / Dal,dal,11.0,990.0,90.0,PAID
MDM001471,2026-03-09,Monday,0,SCH0177,Sharma & Sons,Sharma Group,Mustard Oil,Sarson Tel,37.9,4548.0,120.0,PENDING
MDM007378,2026-03-09,Monday,0,SCH0189,S. Agro Works,Singh Group,Rice,Rice,45.1,1804.0,40.0,PAID
MDM002339,2026-03-09,Monday,0,SCH0198,Sharma Traders,Sharma Group,Rice,chawal,18.0,720.0,40.0,
MDM006978,2026-03-09,Monday,0,SCH0210,Goyal Rice Mill,Goyal Group,Pulses / Dal,Dal,28.1,2529.0,90.0,
MDM010839,2026-03-09,Monday,0,SCH0231,Goyal Rice Mill,Goyal Group,Rice,RICE,57.7,2308.0,40.0,DUE
MDM006079,2026-03-09,Monday,0,SCH0249,Sharma Traders,Sharma Group,Mustard Oil,Cooking Oil,32.3,3876.0,120.0,PENDING
MDM010119,2026-03-09,Monday,0,SCH0261,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Mustard Oil,19.5,2340.0,120.0,
MDM010024,2026-03-09,Monday,0,SCH0267,S. Agro Works,Singh Group,Mustard Oil,Cooking Oil,21.5,2580.0,120.0,DUE
MDM000359,2026-03-09,Monday,0,SCH0287,Kumar Supplies,Kumar Supplies Group,Wheat,Wheat,43.7,,,PENDING
MDM005956,2026-03-09,Monday,0,SCH0335,Kumar & Co.,Kumar Group,Pulses / Dal,Daal,21.0,1890.0,90.0,DUE
MDM009286,2026-03-09,Monday,0,SCH0398,Kumar & Co.,Kumar Group,Rice,Rice,36.2,1448.0,40.0,PAID
MDM004460,2026-03-09,Monday,0,SCH0470,S. Agro Works,Singh Group,Pulses / Dal,Lentils,,4176.0,,PAID
MDM003093,2026-03-09,Monday,0,SCH0490,Sharma Traders,Sharma Group,Pulses / Dal,Lentils,23.8,2142.0,90.0,DUE
MDM005080,2026-03-09,Monday,0,SCH0506,Sharma Traders,Sharma Group,Mustard Oil,Oil,32.9,3948.0,120.0,PAID
MDM000772,2026-03-09,Monday,0,SCH0508,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Cooking Oil,26.0,3120.0,120.0,
MDM005428,2026-03-09,Monday,0,SCH0531,Sharma Traders,Sharma Group,Mustard Oil,Sarson Tel,,3120.0,,PAID
MDM007441,2026-03-09,Monday,0,SCH0531,Sharma Traders,Sharma Group,Rice,RICE,19.4,776.0,40.0,DUE
MDM011417,2026-03-10,Tuesday,0,SCH0009,Goyal Enterprises,Goyal Group,Mustard Oil,Mustard Oil,31.1,3732.0,120.0,PAID
MDM003466,2026-03-10,Tuesday,0,SCH0023,Kumar General Store,Kumar Group,Pulses / Dal,dal,19.0,1710.0,90.0,PAID
MDM007355,2026-03-10,Tuesday,0,SCH0071,Kumar Supplies,Kumar Supplies Group,Rice,chawal,29.5,1180.0,40.0,DUE
MDM004740,2026-03-10,Tuesday,0,SCH0073,Singh Brothers,Singh Group,Rice,Chawal,39.8,1592.0,40.0,PAID
MDM008627,2026-03-10,Tuesday,0,SCH0075,S. Agro Works,Singh Group,Pulses / Dal,Daal,,2808.0,,PENDING
MDM000762,2026-03-10,Tuesday,0,SCH0089,Singh Agro,Singh Group,Wheat,WHEAT,31.7,951.0,30.0,PENDING
MDM001963,2026-03-10,Tuesday,0,SCH0118,S. Agro Works,Singh Group,Rice,RICE,,1012.0,,PAID
MDM003453,2026-03-10,Tuesday,0,SCH0150,Kumar General Store,Kumar Group,Rice,Rice,10.8,432.0,40.0,DUE
MDM011407,2026-03-10,Tuesday,0,SCH0195,Sharma & Sons,Sharma Group,Rice,Rice,30.0,1200.0,40.0,
MDM004279,2026-03-10,Tuesday,0,SCH0215,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,dal,,3294.0,,PENDING
MDM010912,2026-03-10,Tuesday,0,SCH0266,Kumar & Co.,Kumar Group,Wheat,Gehun,53.3,1599.0,30.0,PENDING
MDM001557,2026-03-10,Tuesday,0,SCH0272,Kumar General Store,Kumar Group,Wheat,Atta,,1107.0,,PAID
MDM007579,2026-03-10,Tuesday,0,SCH0310,Goyal Rice Mill,Goyal Group,Pulses / Dal,Pulses,27.0,2430.0,90.0,PAID
MDM001690,2026-03-10,Tuesday,0,SCH0352,Kumar General Store,Kumar Group,Mustard Oil,Sarson Tel,50.4,6048.0,120.0,PAID
MDM005995,2026-03-10,Tuesday,0,SCH0366,Sharma Traders,Sharma Group,Mustard Oil,Cooking Oil,11.8,1416.0,120.0,PENDING
MDM003288,2026-03-10,Tuesday,0,SCH0402,Singh Brothers,Singh Group,Rice,RICE,29.0,1160.0,40.0,DUE
MDM007302,2026-03-10,Tuesday,0,SCH0440,S. Agro Works,Singh Group,Mustard Oil,Sarson Tel,30.4,3648.0,120.0,DUE
MDM009582,2026-03-10,Tuesday,0,SCH0461,S. Agro Works,Singh Group,Pulses / Dal,Daal,29.2,2628.0,90.0,PAID
MDM009134,2026-03-10,Tuesday,0,SCH0477,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Dal,27.2,2448.0,90.0,PAID
MDM005511,2026-03-10,Tuesday,0,SCH0481,Goyal Enterprises,Goyal Group,Pulses / Dal,dal,46.1,4149.0,90.0,PENDING
MDM006553,2026-03-10,Tuesday,0,SCH0483,Goyal Rice Mill,Goyal Group,Wheat,Gehun,14.4,432.0,30.0,PENDING
MDM006561,2026-03-10,Tuesday,0,SCH0515,Kumar Supplies,Kumar Supplies Group,Wheat,Wheat,47.2,1416.0,30.0,
MDM008633,2026-03-10,Tuesday,0,SCH0567,Sharma Traders,Sharma Group,Wheat,Gehun,22.7,681.0,30.0,DUE
MDM006522,2026-03-11,Wednesday,0,SCH0012,Singh Brothers,Singh Group,Rice,RICE,54.8,2192.0,40.0,
MDM010952,2026-03-11,Wednesday,0,SCH0016,Singh Agro,Singh Group,Wheat,Gehun,,1284.0,,DUE
MDM002877,2026-03-11,Wednesday,0,SCH0041,Sharma Traders,Sharma Group,Mustard Oil,Cooking Oil,40.7,4884.0,120.0,
MDM001460,2026-03-11,Wednesday,0,SCH0091,Kumar General Store,Kumar Group,Mustard Oil,Cooking Oil,21.3,2556.0,120.0,PAID
MDM005064,2026-03-11,Wednesday,0,SCH0106,Kumar Supplies,Kumar Supplies Group,Wheat,Wheat,36.6,1098.0,30.0,PAID
MDM004805,2026-03-11,Wednesday,0,SCH0137,S. Agro Works,Singh Group,Wheat,WHEAT,46.8,1404.0,30.0,
MDM005944,2026-03-11,Wednesday,0,SCH0144,Kumar & Co.,Kumar Group,Wheat,gehun,20.5,,,PAID
MDM005575,2026-03-11,Wednesday,0,SCH0151,Kumar & Co.,Kumar Group,Pulses / Dal,Daal,46.2,4158.0,90.0,PAID
MDM011797,2026-03-11,Wednesday,0,SCH0221,Goyal Rice Mill,Goyal Group,Mustard Oil,Cooking Oil,,6696.0,,PENDING
MDM009803,2026-03-11,Wednesday,0,SCH0228,Sharma Traders,Sharma Group,Pulses / Dal,Daal,28.3,2547.0,90.0,PENDING
MDM006597,2026-03-11,Wednesday,0,SCH0229,Kumar General Store,Kumar Group,Wheat,Wheat,11.8,354.0,30.0,PAID
MDM004981,2026-03-11,Wednesday,0,SCH0262,Kumar General Store,Kumar Group,Mustard Oil,Cooking Oil,31.1,3732.0,120.0,
MDM002933,2026-03-11,Wednesday,0,SCH0278,Sharma & Sons,Sharma Group,Wheat,WHEAT,28.1,843.0,30.0,PAID
MDM001227,2026-03-11,Wednesday,0,SCH0300,Kumar General Store,Kumar Group,Pulses / Dal,Dal,33.6,,,
MDM006282,2026-03-11,Wednesday,0,SCH0315,Sharma Traders,Sharma Group,Wheat,WHEAT,19.6,588.0,30.0,
MDM007103,2026-03-11,Wednesday,0,SCH0321,Sharma & Sons,Sharma Group,Rice,RICE,22.0,880.0,40.0,DUE
MDM010524,2026-03-11,Wednesday,0,SCH0347,Sharma & Sons,Sharma Group,Pulses / Dal,Daal,15.9,1431.0,90.0,
MDM001388,2026-03-11,Wednesday,0,SCH0388,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Daal,17.1,1539.0,90.0,PAID
MDM011919,2026-03-11,Wednesday,0,SCH0403,Singh Agro,Singh Group,Wheat,Wheat,33.4,1002.0,30.0,PENDING
MDM009680,2026-03-11,Wednesday,0,SCH0440,Singh Brothers,Singh Group,Wheat,Gehun,39.2,1176.0,30.0,PENDING
MDM002317,2026-03-11,Wednesday,0,SCH0532,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Oil,24.4,2928.0,120.0,PENDING
MDM008620,2026-03-11,Wednesday,0,SCH0577,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Cooking Oil,52.1,,,PENDING
MDM000221,2026-03-11,Wednesday,0,SCH0581,S. Agro Works,Singh Group,Rice,chawal,33.8,1352.0,40.0,
MDM010284,2026-03-12,Thursday,0,SCH0025,Sharma & Sons,Sharma Group,Mustard Oil,Sarson Tel,46.6,5592.0,120.0,PENDING
MDM002080,2026-03-12,Thursday,0,SCH0067,Goyal Rice Mill,Goyal Group,Mustard Oil,Cooking Oil,18.9,2268.0,120.0,PAID
MDM008574,2026-03-12,Thursday,0,SCH0076,Goyal Rice Mill,Goyal Group,Pulses / Dal,Pulses,20.7,1863.0,90.0,DUE
MDM010231,2026-03-12,Thursday,0,SCH0105,Goyal Enterprises,Goyal Group,Mustard Oil,Mustard Oil,59.8,7176.0,120.0,PENDING
MDM005901,2026-03-12,Thursday,0,SCH0123,Kumar & Co.,Kumar Group,Wheat,Gehun,48.8,,,PENDING
MDM007252,2026-03-12,Thursday,0,SCH0140,Sharma Traders,Sharma Group,Rice,chawal,,948.0,,DUE
MDM003932,2026-03-12,Thursday,0,SCH0149,Kumar & Co.,Kumar Group,Pulses / Dal,Lentils,47.7,4293.0,90.0,PAID
MDM000182,2026-03-12,Thursday,0,SCH0164,S. Agro Works,Singh Group,Mustard Oil,Oil,,2904.0,,DUE
MDM004486,2026-03-12,Thursday,0,SCH0165,Goyal Rice Mill,Goyal Group,Rice,chawal,27.8,1112.0,40.0,
MDM011970,2026-03-12,Thursday,0,SCH0197,Goyal Enterprises,Goyal Group,Rice,chawal,20.9,836.0,40.0,PENDING
MDM006150,2026-03-12,Thursday,0,SCH0210,Goyal Enterprises,Goyal Group,Wheat,gehun,50.0,1500.0,30.0,PENDING
MDM003686,2026-03-12,Thursday,0,SCH0248,Goyal Enterprises,Goyal Group,Wheat,Gehun,14.8,444.0,30.0,DUE
MDM001008,2026-03-12,Thursday,0,SCH0307,Singh Brothers,Singh Group,Rice,RICE,39.4,1576.0,40.0,PAID
MDM008654,2026-03-12,Thursday,0,SCH0326,Goyal Rice Mill,Goyal Group,Wheat,WHEAT,,549.0,,PAID
MDM006361,2026-03-12,Thursday,0,SCH0337,Goyal Rice Mill,Goyal Group,Mustard Oil,Cooking Oil,52.0,,,PENDING
MDM007283,2026-03-12,Thursday,0,SCH0366,Goyal Rice Mill,Goyal Group,Rice,chawal,26.2,1048.0,40.0,PENDING
MDM008789,2026-03-12,Thursday,0,SCH0368,Goyal Enterprises,Goyal Group,Mustard Oil,Oil,10.1,1212.0,120.0,DUE
MDM000822,2026-03-12,Thursday,0,SCH0398,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Sarson Tel,59.4,7128.0,120.0,PAID
MDM006366,2026-03-12,Thursday,0,SCH0408,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Sarson Tel,51.9,6228.0,120.0,
MDM011106,2026-03-12,Thursday,0,SCH0431,Sharma Traders,Sharma Group,Mustard Oil,Oil,32.7,3924.0,120.0,PAID
MDM007604,2026-03-12,Thursday,0,SCH0438,Singh Brothers,Singh Group,Mustard Oil,Cooking Oil,55.6,6672.0,120.0,PAID
MDM006288,2026-03-12,Thursday,0,SCH0525,Singh Agro,Singh Group,Mustard Oil,Sarson Tel,,5052.0,,PAID
MDM006412,2026-03-13,Friday,0,SCH0008,Singh Brothers,Singh Group,Rice,Rice,19.1,764.0,40.0,PENDING
MDM009358,2026-03-13,Friday,0,SCH0058,Kumar General Store,Kumar Group,Wheat,WHEAT,35.2,1056.0,30.0,DUE
MDM000080,2026-03-13,Friday,0,SCH0070,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Cooking Oil,37.0,4440.0,120.0,PENDING
MDM009503,2026-03-13,Friday,0,SCH0141,Kumar Supplies,Kumar Supplies Group,Wheat,Atta,19.4,582.0,30.0,PAID
MDM006538,2026-03-13,Friday,0,SCH0145,Kumar & Co.,Kumar Group,Rice,RICE,41.7,1668.0,40.0,PAID
MDM000717,2026-03-13,Friday,0,SCH0146,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Mustard Oil,58.3,6996.0,120.0,PAID
MDM003597,2026-03-13,Friday,0,SCH0147,Goyal Rice Mill,Goyal Group,Pulses / Dal,Lentils,,3195.0,,
MDM000117,2026-03-13,Friday,0,SCH0201,Singh Agro,Singh Group,Mustard Oil,Mustard Oil,46.8,5616.0,120.0,
MDM004163,2026-03-13,Friday,0,SCH0210,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,dal,16.4,1476.0,90.0,DUE
MDM001741,2026-03-13,Friday,0,SCH0236,Sharma & Sons,Sharma Group,Rice,Rice,46.9,,,PAID
MDM002064,2026-03-13,Friday,0,SCH0238,Kumar General Store,Kumar Group,Pulses / Dal,Dal,42.1,3789.0,90.0,PENDING
MDM011460,2026-03-13,Friday,0,SCH0241,Kumar & Co.,Kumar Group,Mustard Oil,Mustard Oil,12.7,1524.0,120.0,DUE
MDM007549,2026-03-13,Friday,0,SCH0245,S. Agro Works,Singh Group,Pulses / Dal,Daal,57.7,5193.0,90.0,PENDING
MDM011142,2026-03-13,Friday,0,SCH0254,Kumar & Co.,Kumar Group,Rice,chawal,22.3,892.0,40.0,DUE
MDM005078,2026-03-13,Friday,0,SCH0314,Singh Brothers,Singh Group,Wheat,gehun,36.6,1098.0,30.0,DUE
MDM000491,2026-03-13,Friday,0,SCH0321,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Pulses,46.8,4212.0,90.0,DUE
MDM004583,2026-03-13,Friday,0,SCH0326,Singh Agro,Singh Group,Pulses / Dal,Dal,40.3,3627.0,90.0,PAID
MDM001009,2026-03-13,Friday,0,SCH0335,Sharma Traders,Sharma Group,Rice,Chawal,25.2,1008.0,40.0,PAID
MDM009084,2026-03-13,Friday,0,SCH0343,Goyal Enterprises,Goyal Group,Mustard Oil,Sarson Tel,36.8,4416.0,120.0,PAID
MDM011883,2026-03-13,Friday,0,SCH0348,Sharma Traders,Sharma Group,Pulses / Dal,Daal,58.2,5238.0,90.0,PAID
MDM002957,2026-03-13,Friday,0,SCH0355,Sharma Traders,Sharma Group,Mustard Oil,Cooking Oil,22.8,2736.0,120.0,PAID
MDM000819,2026-03-13,Friday,0,SCH0386,Singh Agro,Singh Group,Wheat,gehun,,1626.0,,DUE
MDM003362,2026-03-13,Friday,0,SCH0478,Goyal Enterprises,Goyal Group,Wheat,Gehun,21.8,654.0,30.0,
MDM000369,2026-03-13,Friday,0,SCH0489,S. Agro Works,Singh Group,Mustard Oil,Mustard Oil,47.8,5736.0,120.0,PAID
MDM003749,2026-03-13,Friday,0,SCH0556,Kumar & Co.,Kumar Group,Wheat,Gehun,,498.0,,PAID
MDM008995,2026-03-13,Friday,0,SCH0567,Kumar & Co.,Kumar Group,Rice,Chawal,52.4,2096.0,40.0,PAID
MDM007166,2026-03-13,Friday,0,SCH0588,Kumar Supplies,Kumar Supplies Group,Rice,Chawal,55.3,2212.0,40.0,PAID
MDM006025,2026-03-14,Saturday,0,SCH0022,Sharma Traders,Sharma Group,Pulses / Dal,Pulses,41.1,3699.0,90.0,PAID
MDM009257,2026-03-14,Saturday,0,SCH0033,Goyal Rice Mill,Goyal Group,Pulses / Dal,dal,,3654.0,,PAID
MDM003131,2026-03-14,Saturday,0,SCH0101,Singh Agro,Singh Group,Mustard Oil,Cooking Oil,19.4,2328.0,120.0,PAID
MDM008283,2026-03-14,Saturday,0,SCH0133,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Oil,,3984.0,,PENDING
MDM006536,2026-03-14,Saturday,0,SCH0140,Sharma & Sons,Sharma Group,Pulses / Dal,Lentils,18.3,1647.0,90.0,PENDING
MDM011622,2026-03-14,Saturday,0,SCH0140,Kumar & Co.,Kumar Group,Mustard Oil,Oil,,2076.0,,PAID
MDM000155,2026-03-14,Saturday,0,SCH0141,Sharma Traders,Sharma Group,Rice,Rice,,2004.0,,DUE
MDM004023,2026-03-14,Saturday,0,SCH0149,Sharma Traders,Sharma Group,Mustard Oil,Mustard Oil,15.1,1812.0,120.0,PENDING
MDM005824,2026-03-14,Saturday,0,SCH0150,Sharma Traders,Sharma Group,Rice,chawal,36.1,1444.0,40.0,
MDM005029,2026-03-14,Saturday,0,SCH0194,S. Agro Works,Singh Group,Pulses / Dal,Daal,12.9,1161.0,90.0,PENDING
MDM011770,2026-03-14,Saturday,0,SCH0210,Kumar & Co.,Kumar Group,Wheat,WHEAT,59.4,1782.0,30.0,PENDING
MDM002149,2026-03-14,Saturday,0,SCH0210,S. Agro Works,Singh Group,Wheat,WHEAT,,1728.0,,
MDM001908,2026-03-14,Saturday,0,SCH0230,Kumar & Co.,Kumar Group,Pulses / Dal,Lentils,31.9,2871.0,90.0,DUE
MDM005475,2026-03-14,Saturday,0,SCH0261,Sharma & Sons,Sharma Group,Rice,Rice,14.2,568.0,40.0,
MDM005359,2026-03-14,Saturday,0,SCH0272,Goyal Rice Mill,Goyal Group,Mustard Oil,Sarson Tel,,5760.0,,PENDING
MDM005229,2026-03-14,Saturday,0,SCH0338,Singh Agro,Singh Group,Pulses / Dal,Lentils,30.0,2700.0,90.0,PAID
MDM002556,2026-03-14,Saturday,0,SCH0353,Goyal Rice Mill,Goyal Group,Rice,Chawal,13.2,528.0,40.0,
MDM001449,2026-03-14,Saturday,0,SCH0383,S. Agro Works,Singh Group,Pulses / Dal,Lentils,11.4,1026.0,90.0,PAID
MDM004536,2026-03-14,Saturday,0,SCH0405,Goyal Rice Mill,Goyal Group,Mustard Oil,Cooking Oil,40.7,4884.0,120.0,DUE
MDM000509,2026-03-14,Saturday,0,SCH0418,Goyal Enterprises,Goyal Group,Rice,RICE,12.6,504.0,40.0,PAID
MDM003748,2026-03-14,Saturday,0,SCH0419,Sharma Traders,Sharma Group,Pulses / Dal,Dal,,,,PENDING
MDM005848,2026-03-14,Saturday,0,SCH0436,Sharma Traders,Sharma Group,Pulses / Dal,dal,46.4,4176.0,90.0,PAID
MDM005728,2026-03-14,Saturday,0,SCH0443,Kumar Supplies,Kumar Supplies Group,Wheat,Gehun,41.4,1242.0,30.0,DUE
MDM002518,2026-03-14,Saturday,0,SCH0454,S. Agro Works,Singh Group,Wheat,Atta,57.5,1725.0,30.0,DUE
